Frequency (Hz)	Level (dB)
2042.968750	-53.396114
2043.945312	-52.167660
2044.921875	-53.331482
2045.898438	-54.283115
2046.875000	-53.212608
2047.851562	-53.265446
2048.828125	-53.275261
2049.804688	-55.647449
2050.781250	-53.316769
2051.757812	-53.642113
2052.734375	-55.184090
2053.710938	-55.131084
2054.687500	-56.095375
2055.664062	-56.168610
2056.640625	-54.419117
2057.617188	-55.400356
2058.593750	-56.959076
2059.570312	-57.119812
2060.546875	-56.780514
2061.523438	-55.424915
2062.500000	-55.239262
2063.476562	-58.789112
2064.453125	-58.457077
2065.429688	-57.053440
2066.406250	-58.721344
2067.382812	-57.364204
2068.359375	-58.941032
2069.335938	-57.770752
2070.312500	-59.240952
2071.289062	-59.426952
2072.265625	-58.451122
2073.242188	-58.539612
2074.218750	-59.995579
2075.195312	-59.618256
2076.171875	-59.608276
2077.148438	-62.023300
2078.125000	-60.213959
2079.101562	-63.363461
2080.078125	-59.957077
2081.054688	-61.017071
2082.031250	-59.680485
2083.007812	-62.088692
2083.984375	-60.698009
2084.960938	-62.974495
2085.937500	-62.669285
2086.914062	-62.628136
2087.890625	-62.936577
2088.867188	-61.443489
2089.843750	-61.999893
2090.820312	-62.955505
2091.796875	-62.152615
2092.773438	-61.587337
2093.750000	-62.907085
2094.726562	-64.732719
2095.703125	-63.165668
2096.679688	-65.029495
2097.656250	-65.447533
2098.632812	-62.505756
2099.609375	-63.470551
2100.585938	-63.631775
2101.562500	-64.107208
2102.539062	-64.100220
2103.515625	-64.151848
2104.492188	-65.285645
2105.468750	-64.946518
2106.445312	-66.156395
2107.421875	-65.257256
2108.398438	-64.562294
2109.375000	-64.619682
2110.351562	-63.140942
2111.328125	-67.591637
2112.304688	-66.729736
2113.281250	-65.164879
2114.257812	-66.870186
2115.234375	-65.023338
2116.210938	-63.566795
2117.187500	-67.697144
2118.164062	-65.552086
2119.140625	-63.978260
2120.117188	-65.866837
2121.093750	-65.976143
2122.070312	-66.093376
2123.046875	-65.616325
2124.023438	-63.652122
2125.000000	-65.742828
2125.976562	-64.449188
2126.953125	-66.470001
2127.929688	-64.722565
2128.906250	-64.002586
2129.882812	-66.766212
2130.859375	-65.998680
2131.835938	-65.750023
2132.812500	-66.798080
2133.789062	-66.653435
2134.765625	-66.704781
2135.742188	-64.499687
2136.718750	-67.464928
2137.695312	-67.860672
2138.671875	-66.280151
2139.648438	-67.456528
2140.625000	-67.449989
2141.601562	-66.540375
2142.578125	-67.298683
2143.554688	-67.763420
2144.531250	-67.122604
2145.507812	-66.122307
2146.484375	-65.431252
2147.460938	-66.823799
2148.437500	-65.982437
2149.414062	-66.556114
2150.390625	-65.932968
2151.367188	-66.710060
2152.343750	-66.902176
2153.320312	-67.912178
2154.296875	-67.829689
2155.273438	-66.160812
2156.250000	-67.060226
2157.226562	-66.471649
2158.203125	-66.704597
2159.179688	-68.559647
2160.156250	-68.665558
2161.132812	-67.876595
2162.109375	-66.317390
2163.085938	-67.496140
2164.062500	-65.573105
2165.039062	-67.522751
2166.015625	-69.575340
2166.992188	-66.737343
2167.968750	-67.611542
2168.945312	-67.495338
2169.921875	-65.207420
2170.898438	-67.978012
2171.875000	-67.277924
2172.851562	-66.154266
2173.828125	-66.152977
2174.804688	-67.094383
2175.781250	-68.153069
2176.757812	-68.679916
2177.734375	-67.373703
2178.710938	-67.786293
2179.687500	-67.258133
2180.664062	-69.038200
2181.640625	-66.828133
2182.617188	-66.860756
2183.593750	-66.631927
2184.570312	-66.251442
2185.546875	-67.424698
2186.523438	-67.460892
2187.500000	-67.206779
2188.476562	-68.093552
2189.453125	-65.622704
2190.429688	-68.729767
2191.406250	-68.187836
2192.382812	-67.127815
2193.359375	-66.552475
2194.335938	-68.309914
2195.312500	-68.206390
2196.289062	-67.044334
2197.265625	-66.062607
2198.242188	-65.390022
2199.218750	-65.195862
2200.195312	-67.224510
2201.171875	-67.450745
2202.148438	-66.637993
2203.125000	-66.609741
2204.101562	-68.664520
2205.078125	-65.488083
2206.054688	-65.944336
2207.031250	-67.014656
2208.007812	-66.663078
2208.984375	-65.494598
2209.960938	-65.818810
2210.937500	-67.020515
2211.914062	-67.486839
2212.890625	-67.583885
2213.867188	-65.777687
2214.843750	-66.745995
2215.820312	-65.460350
2216.796875	-65.361877
2217.773438	-66.142647
2218.750000	-66.619850
2219.726562	-66.359085
2220.703125	-65.054344
2221.679688	-65.830856
2222.656250	-64.390778
2223.632812	-65.626556
2224.609375	-65.802055
2225.585938	-65.893173
2226.562500	-63.654034
2227.539062	-66.551155
2228.515625	-64.313614
2229.492188	-64.048340
2230.468750	-64.929741
2231.445312	-68.203400
2232.421875	-65.596207
2233.398438	-64.623360
2234.375000	-65.638588
2235.351562	-65.430840
2236.328125	-66.490295
2237.304688	-64.302254
2238.281250	-64.016670
2239.257812	-64.481697
2240.234375	-64.856522
2241.210938	-64.379196
2242.187500	-64.496529
2243.164062	-64.405075
2244.140625	-66.313927
2245.117188	-65.065262
2246.093750	-64.024773
2247.070312	-63.838882
2248.046875	-65.157967
2249.023438	-64.477150
2250.000000	-63.267311
2250.976562	-61.982246
2251.953125	-63.234474
2252.929688	-64.067772
2253.906250	-65.000648
2254.882812	-64.430138
2255.859375	-62.958305
2256.835938	-63.314251
2257.812500	-65.195671
2258.789062	-64.751709
2259.765625	-63.077942
2260.742188	-63.786011
2261.718750	-62.640263
2262.695312	-63.930698
2263.671875	-62.962154
2264.648438	-62.691261
2265.625000	-61.763531
2266.601562	-64.192047
2267.578125	-62.021637
2268.554688	-61.333736
2269.531250	-61.532089
2270.507812	-63.340984
2271.484375	-62.129734
2272.460938	-60.904175
2273.437500	-61.771034
2274.414062	-62.873531
2275.390625	-61.943321
2276.367188	-61.546040
2277.343750	-61.714024
2278.320312	-59.989471
2279.296875	-60.255764
2280.273438	-60.924149
2281.250000	-61.128929
2282.226562	-62.022572
2283.203125	-59.463417
2284.179688	-60.402508
2285.156250	-62.953312
2286.132812	-58.671745
2287.109375	-60.407444
2288.085938	-59.165554
2289.062500	-60.600605
2290.039062	-60.089439
2291.015625	-58.606998
2291.992188	-58.399044
2292.968750	-57.911938
2293.945312	-57.822670
2294.921875	-58.601887
2295.898438	-59.107319
2296.875000	-58.701984
2297.851562	-56.858143
2298.828125	-57.153000
2299.804688	-56.789959
2300.781250	-56.348988
2301.757812	-56.433567
2302.734375	-56.101929
2303.710938	-56.163830
2304.687500	-56.379860
2305.664062	-57.356823
2306.640625	-55.475380
2307.617188	-55.524639
2308.593750	-54.341339
2309.570312	-54.222404
2310.546875	-54.875591
2311.523438	-54.350960
2312.500000	-53.798382
2313.476562	-53.745018
2314.453125	-52.649914
2315.429688	-52.546299
2316.406250	-52.235119
2317.382812	-54.728191
2318.359375	-54.395969
2319.335938	-52.115955
2320.312500	-50.851894
2321.289062	-50.683002
2322.265625	-52.820545
2323.242188	-51.691372
2324.218750	-50.174969
2325.195312	-51.538277
2326.171875	-50.933964
2327.148438	-49.486782
2328.125000	-47.449020
2329.101562	-50.803288
2330.078125	-50.002224
2331.054688	-49.395218
2332.031250	-48.512512
2333.007812	-51.906101
2333.984375	-50.238682
2334.960938	-51.251118
2335.937500	-52.548786
2336.914062	-52.160088
2337.890625	-51.260136
2338.867188	-51.872349
2339.843750	-51.550907
2340.820312	-51.245598
2341.796875	-51.649105
2342.773438	-52.311710
2343.750000	-53.157970
2344.726562	-52.484959
2345.703125	-54.364857
2346.679688	-51.104340
2347.656250	-53.862999
2348.632812	-55.288792
2349.609375	-55.688370
2350.585938	-55.853344
2351.562500	-53.453243
2352.539062	-53.144367
2353.515625	-55.453079
2354.492188	-57.095486
2355.468750	-56.036282
2356.445312	-56.850216
2357.421875	-55.111977
2358.398438	-56.477135
2359.375000	-57.218243
2360.351562	-58.510616
2361.328125	-58.303207
2362.304688	-57.106937
2363.281250	-56.894966
2364.257812	-57.156349
2365.234375	-56.694050
2366.210938	-58.179859
2367.187500	-57.350300
2368.164062	-56.990845
2369.140625	-60.234016
2370.117188	-57.525093
2371.093750	-58.087009
2372.070312	-60.155678
2373.046875	-59.276379
2374.023438	-60.491077
2375.000000	-60.287895
2375.976562	-59.710209
2376.953125	-60.607021
2377.929688	-59.993263
2378.906250	-58.431164
2379.882812	-61.451164
2380.859375	-59.597134
2381.835938	-61.335918
2382.812500	-59.755238
2383.789062	-60.900040
2384.765625	-61.169788
2385.742188	-60.170174
2386.718750	-59.117893
2387.695312	-61.186665
2388.671875	-62.723988
2389.648438	-60.689869
2390.625000	-62.672691
2391.601562	-60.501350
2392.578125	-60.852398
2393.554688	-60.312336
2394.531250	-61.305843
2395.507812	-61.409103
2396.484375	-61.962585
2397.460938	-60.776718
2398.437500	-60.877205
2399.414062	-62.528057
2400.390625	-63.149994
2401.367188	-62.008144
2402.343750	-62.451790
2403.320312	-61.431740
2404.296875	-61.420139
2405.273438	-62.873283
2406.250000	-63.615849
2407.226562	-63.734596
2408.203125	-63.799229
2409.179688	-64.764717
2410.156250	-64.600288
2411.132812	-62.960522
2412.109375	-62.680241
2413.085938	-63.375477
2414.062500	-62.432583
2415.039062	-61.564190
2416.015625	-61.361656
2416.992188	-63.721581
2417.968750	-62.176697
2418.945312	-61.524338
2419.921875	-63.029343
2420.898438	-61.665932
2421.875000	-63.630383
2422.851562	-64.356735
2423.828125	-64.052551
2424.804688	-63.674255
2425.781250	-63.177879
2426.757812	-64.553879
2427.734375	-64.031654
2428.710938	-64.710289
2429.687500	-62.671124
2430.664062	-61.712437
2431.640625	-63.271141
2432.617188	-63.356346
2433.593750	-64.287064
2434.570312	-62.817291
2435.546875	-64.373703
2436.523438	-63.330688
2437.500000	-66.992378
2438.476562	-64.505432
2439.453125	-63.109512
2440.429688	-65.404488
2441.406250	-64.546120
2442.382812	-65.139908
2443.359375	-64.004166
2444.335938	-64.157204
2445.312500	-64.874893
2446.289062	-65.023682
2447.265625	-63.897705
2448.242188	-63.927799
2449.218750	-64.267120
2450.195312	-64.901024
2451.171875	-64.701851
2452.148438	-63.165813
2453.125000	-62.810349
2454.101562	-64.154579
2455.078125	-64.605743
2456.054688	-65.263924
2457.031250	-63.017109
2458.007812	-63.587803
2458.984375	-66.182961
2459.960938	-63.898235
2460.937500	-65.061600
2461.914062	-64.705475
2462.890625	-62.937630
2463.867188	-63.177204
2464.843750	-64.619926
2465.820312	-64.369858
2466.796875	-64.032051
2467.773438	-66.545845
2468.750000	-64.443321
2469.726562	-66.797562
2470.703125	-64.805496
2471.679688	-65.612434
2472.656250	-64.637413
2473.632812	-63.392262
2474.609375	-65.419563
2475.585938	-65.517654
2476.562500	-63.335846
2477.539062	-66.395592
2478.515625	-64.924049
2479.492188	-64.857262
2480.468750	-64.679977
2481.445312	-64.113792
2482.421875	-63.753399
2483.398438	-65.436783
2484.375000	-66.294724
2485.351562	-64.120033
2486.328125	-63.186161
2487.304688	-64.022537
2488.281250	-66.606758
2489.257812	-63.605240
2490.234375	-63.460835
2491.210938	-64.505257
2492.187500	-65.539772
2493.164062	-64.009071
2494.140625	-63.142384
2495.117188	-64.553711
2496.093750	-64.356651
2497.070312	-63.615757
2498.046875	-63.962982
2499.023438	-63.633099
2500.000000	-64.992416
2500.976562	-63.521370
2501.953125	-65.157539
2502.929688	-62.508766
2503.906250	-64.211281
2504.882812	-63.677174
2505.859375	-64.426071
2506.835938	-63.056240
2507.812500	-61.712463
2508.789062	-64.493469
2509.765625	-63.584446
2510.742188	-63.734081
2511.718750	-65.041328
2512.695312	-62.888203
2513.671875	-62.628860
2514.648438	-63.522827
2515.625000	-63.091888
2516.601562	-63.515827
2517.578125	-62.273476
2518.554688	-62.236492
2519.531250	-63.599522
2520.507812	-63.414383
2521.484375	-64.679047
2522.460938	-63.511631
2523.437500	-63.712086
2524.414062	-62.924423
2525.390625	-61.789154
2526.367188	-62.578312
2527.343750	-63.379570
2528.320312	-62.933945
2529.296875	-63.074886
2530.273438	-62.497036
2531.250000	-62.852043
2532.226562	-61.852135
2533.203125	-61.915741
2534.179688	-63.322330
2535.156250	-63.893303
2536.132812	-61.744656
2537.109375	-62.632416
2538.085938	-62.214325
2539.062500	-61.032734
2540.039062	-63.058609
2541.015625	-59.999207
2541.992188	-62.038937
2542.968750	-60.801975
2543.945312	-60.971188
2544.921875	-62.489792
2545.898438	-63.251400
2546.875000	-60.304443
2547.851562	-62.253502
2548.828125	-60.537045
2549.804688	-59.509815
2550.781250	-59.582207
2551.757812	-60.535072
2552.734375	-60.375874
2553.710938	-58.816654
2554.687500	-61.051689
2555.664062	-63.624908
2556.640625	-60.616440
2557.617188	-60.512653
2558.593750	-59.556095
2559.570312	-59.548191
2560.546875	-58.523224
2561.523438	-59.415146
2562.500000	-60.934410
2563.476562	-58.954185
2564.453125	-57.583889
2565.429688	-59.166348
2566.406250	-60.198025
2567.382812	-57.834625
2568.359375	-59.449974
2569.335938	-60.030056
2570.312500	-58.340740
2571.289062	-57.541348
2572.265625	-58.774490
2573.242188	-58.480747
2574.218750	-59.410763
2575.195312	-56.588696
2576.171875	-56.412510
2577.148438	-56.606815
2578.125000	-56.564484
2579.101562	-57.940727
2580.078125	-56.518883
2581.054688	-56.306042
2582.031250	-57.177032
2583.007812	-56.882919
2583.984375	-56.528778
2584.960938	-54.779694
2585.937500	-55.700027
2586.914062	-55.811577
2587.890625	-53.925003
2588.867188	-54.411343
2589.843750	-56.132099
2590.820312	-54.394257
2591.796875	-52.514404
2592.773438	-55.937344
2593.750000	-52.919849
2594.726562	-55.854122
2595.703125	-54.308849
2596.679688	-52.690414
2597.656250	-52.893505
2598.632812	-52.760159
2599.609375	-52.936432
2600.585938	-53.008175
2601.562500	-53.804974
2602.539062	-51.737728
2603.515625	-50.354759
2604.492188	-51.508266
2605.468750	-51.731216
2606.445312	-49.111565
2607.421875	-52.559883
2608.398438	-48.937382
2609.375000	-48.658730
2610.351562	-48.247494
2611.328125	-50.959183
2612.304688	-50.603573
2613.281250	-48.010517
2614.257812	-49.337460
2615.234375	-49.252312
2616.210938	-48.689556
2617.187500	-49.567516
2618.164062	-47.023563
2619.140625	-47.896828
2620.117188	-47.945103
2621.093750	-46.260353
2622.070312	-49.061401
2623.046875	-48.191193
2624.023438	-48.939579
2625.000000	-49.259018
2625.976562	-47.901268
2626.953125	-50.239685
2627.929688	-48.002644
2628.906250	-49.158714
2629.882812	-49.425533
2630.859375	-47.970795
2631.835938	-48.511055
2632.812500	-49.272934
2633.789062	-49.808632
2634.765625	-49.880024
2635.742188	-50.845390
2636.718750	-51.548946
2637.695312	-51.977818
2638.671875	-52.225517
2639.648438	-52.064316
2640.625000	-52.256706
2641.601562	-50.856689
2642.578125	-52.092293
2643.554688	-51.962852
2644.531250	-50.790257
2645.507812	-50.961212
2646.484375	-54.875900
2647.460938	-52.657066
2648.437500	-53.125217
2649.414062	-54.553173
2650.390625	-52.129620
2651.367188	-53.263977
2652.343750	-53.203339
2653.320312	-54.891144
2654.296875	-55.661133
2655.273438	-53.703945
2656.250000	-53.620914
2657.226562	-54.409405
2658.203125	-54.051796
2659.179688	-54.385689
2660.156250	-54.649822
2661.132812	-54.858276
2662.109375	-56.274689
2663.085938	-57.115185
2664.062500	-56.693932
2665.039062	-55.444950
2666.015625	-57.550610
2666.992188	-57.883949
2667.968750	-55.723347
2668.945312	-55.953442
2669.921875	-58.456131
2670.898438	-56.846729
2671.875000	-56.414783
2672.851562	-56.767185
2673.828125	-58.181644
2674.804688	-57.021755
2675.781250	-59.609898
2676.757812	-59.295624
2677.734375	-58.731342
2678.710938	-58.301868
2679.687500	-58.695099
2680.664062	-58.029144
2681.640625	-58.051353
2682.617188	-59.407764
2683.593750	-59.737015
2684.570312	-59.189484
2685.546875	-60.140240
2686.523438	-59.918095
2687.500000	-57.703323
2688.476562	-60.271805
2689.453125	-58.706623
2690.429688	-60.205555
2691.406250	-60.340858
2692.382812	-60.618790
2693.359375	-59.448227
2694.335938	-60.778881
2695.312500	-61.004066
2696.289062	-59.906376
2697.265625	-59.120819
2698.242188	-58.401821
2699.218750	-59.723610
2700.195312	-61.544926
2701.171875	-59.917587
2702.148438	-60.000980
2703.125000	-59.219692
2704.101562	-61.839222
2705.078125	-61.117676
2706.054688	-59.167294
2707.031250	-61.461823
2708.007812	-59.714134
2708.984375	-59.425701
2709.960938	-61.492268
2710.937500	-59.544853
2711.914062	-61.303272
2712.890625	-60.967709
2713.867188	-61.450420
2714.843750	-61.916710
2715.820312	-61.249443
2716.796875	-61.091339
2717.773438	-62.227291
2718.750000	-61.597645
2719.726562	-62.033092
2720.703125	-61.444855
2721.679688	-60.454796
2722.656250	-59.360085
2723.632812	-63.907722
2724.609375	-59.715935
2725.585938	-61.739849
2726.562500	-60.926800
2727.539062	-59.904240
2728.515625	-60.979488
2729.492188	-62.664124
2730.468750	-61.161537
2731.445312	-62.838390
2732.421875	-62.938423
2733.398438	-61.483608
2734.375000	-61.648823
2735.351562	-61.963165
2736.328125	-61.457829
2737.304688	-62.770645
2738.281250	-61.539345
2739.257812	-63.338284
2740.234375	-61.194843
2741.210938	-62.492603
2742.187500	-63.480026
2743.164062	-62.454613
2744.140625	-62.674404
2745.117188	-61.114105
2746.093750	-62.126362
2747.070312	-62.498547
2748.046875	-61.335075
2749.023438	-62.341286
2750.000000	-62.025177
2750.976562	-62.519894
2751.953125	-61.543049
2752.929688	-61.573185
2753.906250	-63.420864
2754.882812	-62.260662
2755.859375	-63.471527
2756.835938	-64.379044
2757.812500	-62.012760
2758.789062	-60.461037
2759.765625	-61.530567
2760.742188	-60.804142
2761.718750	-60.686192
2762.695312	-59.747673
2763.671875	-60.727177
2764.648438	-62.428814
2765.625000	-61.237095
2766.601562	-61.180298
2767.578125	-60.343700
2768.554688	-62.528126
2769.531250	-62.123230
2770.507812	-61.806778
2771.484375	-61.569054
2772.460938	-62.329971
2773.437500	-62.613506
2774.414062	-60.768955
2775.390625	-60.762810
2776.367188	-62.301548
2777.343750	-61.338730
2778.320312	-60.675800
2779.296875	-62.698841
2780.273438	-65.391693
2781.250000	-62.262901
2782.226562	-62.934978
2783.203125	-63.414597
2784.179688	-62.288925
2785.156250	-63.417027
2786.132812	-62.134769
2787.109375	-63.893967
2788.085938	-63.067318
2789.062500	-63.943157
2790.039062	-61.632561
2791.015625	-61.301094
2791.992188	-61.649281
2792.968750	-62.509552
2793.945312	-61.629974
2794.921875	-61.834000
2795.898438	-60.175827
2796.875000	-63.396732
2797.851562	-60.884007
2798.828125	-61.930763
2799.804688	-61.787537
2800.781250	-61.885601
2801.757812	-61.269753
2802.734375	-60.465675
2803.710938	-60.707561
2804.687500	-62.106857
2805.664062	-61.003677
2806.640625	-61.594032
2807.617188	-60.222836
2808.593750	-61.862335
2809.570312	-61.259525
2810.546875	-61.544231
2811.523438	-63.277340
2812.500000	-62.999241
2813.476562	-60.032562
2814.453125	-59.670254
2815.429688	-60.027958
2816.406250	-59.817825
2817.382812	-60.765011
2818.359375	-60.304821
2819.335938	-59.913513
2820.312500	-58.342369
2821.289062	-59.722496
2822.265625	-60.200356
2823.242188	-58.595089
2824.218750	-59.257607
2825.195312	-59.076756
2826.171875	-59.441792
2827.148438	-59.747425
2828.125000	-59.554459
2829.101562	-60.026501
2830.078125	-60.460140
2831.054688	-59.294388
2832.031250	-59.268188
2833.007812	-59.064705
2833.984375	-59.358826
2834.960938	-59.001190
2835.937500	-58.813965
2836.914062	-58.532650
2837.890625	-59.975479
2838.867188	-59.126469
2839.843750	-57.612034
2840.820312	-57.908356
2841.796875	-57.931515
2842.773438	-57.858868
2843.750000	-58.496883
2844.726562	-58.576859
2845.703125	-57.706833
2846.679688	-56.904358
2847.656250	-57.439518
2848.632812	-56.760963
2849.609375	-56.507484
2850.585938	-57.053196
2851.562500	-57.001499
2852.539062	-57.607361
2853.515625	-57.511406
2854.492188	-58.160343
2855.468750	-55.222027
2856.445312	-55.084385
2857.421875	-58.434692
2858.398438	-56.249786
2859.375000	-56.719536
2860.351562	-57.405148
2861.328125	-55.805389
2862.304688	-56.085316
2863.281250	-56.342369
2864.257812	-54.187435
2865.234375	-54.339325
2866.210938	-55.823360
2867.187500	-54.027306
2868.164062	-53.990868
2869.140625	-54.313206
2870.117188	-54.092503
2871.093750	-53.428600
2872.070312	-53.796787
2873.046875	-53.602646
2874.023438	-54.494255
2875.000000	-53.235954
2875.976562	-52.837471
2876.953125	-53.013912
2877.929688	-53.777363
2878.906250	-50.589962
2879.882812	-52.882507
2880.859375	-52.863136
2881.835938	-51.645329
2882.812500	-50.901215
2883.789062	-51.069653
2884.765625	-51.915401
2885.742188	-51.996616
2886.718750	-49.574944
2887.695312	-49.184654
2888.671875	-50.764339
2889.648438	-50.786369
2890.625000	-49.502079
2891.601562	-52.041580
2892.578125	-51.357903
2893.554688	-50.222691
2894.531250	-49.037315
2895.507812	-50.733143
2896.484375	-49.505676
2897.460938	-48.585983
2898.437500	-47.431217
2899.414062	-47.606834
2900.390625	-46.526226
2901.367188	-47.191311
2902.343750	-46.837227
2903.320312	-45.816772
2904.296875	-47.690918
2905.273438	-47.900383
2906.250000	-47.111336
2907.226562	-45.958694
2908.203125	-45.847775
2909.179688	-47.669601
2910.156250	-48.235165
2911.132812	-46.489594
2912.109375	-46.641899
2913.085938	-46.591869
2914.062500	-45.906822
2915.039062	-46.602474
2916.015625	-47.443027
2916.992188	-48.327789
2917.968750	-45.287579
2918.945312	-46.699371
2919.921875	-46.962643
2920.898438	-47.015232
2921.875000	-46.450817
2922.851562	-48.919853
2923.828125	-50.138020
2924.804688	-47.939144
2925.781250	-47.799076
2926.757812	-47.164921
2927.734375	-47.934525
2928.710938	-48.442566
2929.687500	-47.304863
2930.664062	-49.138763
2931.640625	-51.028423
2932.617188	-51.718933
2933.593750	-49.319542
2934.570312	-50.457809
2935.546875	-51.573925
2936.523438	-48.733875
2937.500000	-48.650421
2938.476562	-51.551411
2939.453125	-50.494984
2940.429688	-51.085056
2941.406250	-50.664532
2942.382812	-52.495506
2943.359375	-51.471027
2944.335938	-52.129360
2945.312500	-52.681438
2946.289062	-51.450073
2947.265625	-52.488331
2948.242188	-52.259651
2949.218750	-52.357224
2950.195312	-52.810421
2951.171875	-51.476849
2952.148438	-53.377949
2953.125000	-52.422207
2954.101562	-52.286644
2955.078125	-54.323788
2956.054688	-55.135403
2957.031250	-54.151142
2958.007812	-53.712421
2958.984375	-55.417198
2959.960938	-55.476486
2960.937500	-53.531776
2961.914062	-53.749870
2962.890625	-54.313278
2963.867188	-54.439423
2964.843750	-55.988228
2965.820312	-54.937218
2966.796875	-55.434910
2967.773438	-55.011749
2968.750000	-54.559216
2969.726562	-56.258606
2970.703125	-58.563259
2971.679688	-55.737766
2972.656250	-55.862198
2973.632812	-55.301651
2974.609375	-57.482151
2975.585938	-56.357178
2976.562500	-55.696430
2977.539062	-56.290878
2978.515625	-58.254303
2979.492188	-55.523651
2980.468750	-58.516693
2981.445312	-55.863972
2982.421875	-56.482327
2983.398438	-57.040821
2984.375000	-58.042812
2985.351562	-57.294544
2986.328125	-57.180630
2987.304688	-57.612686
2988.281250	-57.254913
2989.257812	-59.241581
2990.234375	-58.792366
2991.210938	-59.336815
2992.187500	-57.695141
2993.164062	-57.402443
2994.140625	-58.180252
2995.117188	-58.638958
2996.093750	-58.625935
2997.070312	-56.612461
2998.046875	-58.691551
2999.023438	-58.537075
3000.000000	-57.606834
3000.976562	-58.927979
3001.953125	-57.226562
3002.929688	-59.096283
3003.906250	-58.051861
3004.882812	-59.076923
3005.859375	-59.053635
3006.835938	-57.171856
3007.812500	-59.184509
3008.789062	-58.090187
3009.765625	-59.456852
3010.742188	-59.563850
3011.718750	-58.869965
3012.695312	-59.806469
3013.671875	-59.333443
3014.648438	-58.961391
3015.625000	-58.790852
3016.601562	-59.583138
3017.578125	-59.797222
3018.554688	-57.613602
3019.531250	-60.118641
3020.507812	-60.960133
3021.484375	-61.927990
3022.460938	-59.107044
3023.437500	-59.454082
3024.414062	-59.024635
3025.390625	-61.227497
3026.367188	-58.877369
3027.343750	-61.171318
3028.320312	-60.229488
3029.296875	-59.619862
3030.273438	-60.636021
3031.250000	-59.952984
3032.226562	-60.268703
3033.203125	-61.348560
3034.179688	-61.795849
3035.156250	-59.490944
3036.132812	-59.299606
3037.109375	-59.195847
3038.085938	-60.323254
3039.062500	-60.917637
3040.039062	-58.805813
3041.015625	-59.402210
3041.992188	-59.677612
3042.968750	-58.832153
3043.945312	-61.719566
3044.921875	-60.697098
3045.898438	-60.860119
3046.875000	-59.639374
3047.851562	-59.384804
3048.828125	-60.566845
3049.804688	-59.292580
3050.781250	-60.236771
3051.757812	-60.316631
3052.734375	-60.959492
3053.710938	-59.415188
3054.687500	-61.296890
3055.664062	-62.597385
3056.640625	-59.359428
3057.617188	-60.935726
3058.593750	-58.552315
3059.570312	-61.196171
3060.546875	-60.091728
3061.523438	-58.025711
3062.500000	-60.223705
3063.476562	-61.464008
3064.453125	-58.602806
3065.429688	-60.026131
3066.406250	-61.126621
3067.382812	-59.549763
3068.359375	-60.334064
3069.335938	-60.911499
3070.312500	-60.517830
3071.289062	-58.153099
3072.265625	-58.402031
3073.242188	-59.802410
3074.218750	-61.667774
3075.195312	-60.472122
3076.171875	-58.495575
3077.148438	-58.258499
3078.125000	-60.874298
3079.101562	-59.458309
3080.078125	-57.313572
3081.054688	-59.086365
3082.031250	-59.255775
3083.007812	-57.698631
3083.984375	-62.432899
3084.960938	-60.620018
3085.937500	-61.323540
3086.914062	-59.150780
3087.890625	-61.989719
3088.867188	-60.292934
3089.843750	-60.388123
3090.820312	-60.789928
3091.796875	-58.396301
3092.773438	-58.950066
3093.750000	-60.392128
3094.726562	-58.628654
3095.703125	-58.494297
3096.679688	-58.999870
3097.656250	-59.503101
3098.632812	-56.681637
3099.609375	-58.179653
3100.585938	-59.554142
3101.562500	-58.275974
3102.539062	-57.356041
3103.515625	-57.045006
3104.492188	-58.584881
3105.468750	-57.911236
3106.445312	-58.756638
3107.421875	-58.857613
3108.398438	-57.884922
3109.375000	-59.855904
3110.351562	-58.203300
3111.328125	-57.992455
3112.304688	-57.604134
3113.281250	-57.688183
3114.257812	-57.715721
3115.234375	-57.937355
3116.210938	-57.850624
3117.187500	-59.322235
3118.164062	-56.360130
3119.140625	-56.554646
3120.117188	-57.829212
3121.093750	-56.972916
3122.070312	-56.616146
3123.046875	-57.653225
3124.023438	-56.770576
3125.000000	-58.320129
3125.976562	-55.536625
3126.953125	-56.626999
3127.929688	-57.355164
3128.906250	-56.783016
3129.882812	-55.462402
3130.859375	-55.553909
3131.835938	-56.120327
3132.812500	-56.043968
3133.789062	-55.715172
3134.765625	-58.033630
3135.742188	-54.993153
3136.718750	-55.582912
3137.695312	-56.555950
3138.671875	-56.362270
3139.648438	-55.851631
3140.625000	-56.847931
3141.601562	-56.160793
3142.578125	-56.279839
3143.554688	-56.089729
3144.531250	-54.557831
3145.507812	-56.354465
3146.484375	-54.117565
3147.460938	-52.652531
3148.437500	-54.750168
3149.414062	-54.818565
3150.390625	-55.618652
3151.367188	-53.813831
3152.343750	-53.485699
3153.320312	-53.238235
3154.296875	-53.293022
3155.273438	-53.667530
3156.250000	-54.703220
3157.226562	-53.516350
3158.203125	-54.657536
3159.179688	-52.270157
3160.156250	-53.549885
3161.132812	-54.607555
3162.109375	-52.955997
3163.085938	-54.163525
3164.062500	-52.516148
3165.039062	-52.895504
3166.015625	-51.810566
3166.992188	-51.115101
3167.968750	-53.094604
3168.945312	-51.174641
3169.921875	-50.233326
3170.898438	-50.175568
3171.875000	-51.664310
3172.851562	-51.767921
3173.828125	-50.830700
3174.804688	-52.015755
3175.781250	-52.710766
3176.757812	-50.454952
3177.734375	-50.360474
3178.710938	-49.132656
3179.687500	-47.963314
