Frequency (Hz)	Level (dB)
714.843750	-72.001503
715.820312	-71.884422
716.796875	-72.280800
717.773438	-73.593414
718.750000	-72.751030
719.726562	-73.499657
720.703125	-73.350311
721.679688	-74.697388
722.656250	-73.316437
723.632812	-73.362518
724.609375	-73.379829
725.585938	-73.471230
726.562500	-73.789749
727.539062	-74.003067
728.515625	-73.441605
729.492188	-74.819679
730.468750	-73.968552
731.445312	-73.772568
732.421875	-74.538521
733.398438	-75.224480
734.375000	-74.839050
735.351562	-74.896690
736.328125	-75.391945
737.304688	-74.227570
738.281250	-74.610687
739.257812	-73.805336
740.234375	-73.824722
741.210938	-75.098946
742.187500	-74.951614
743.164062	-75.125107
744.140625	-74.373779
745.117188	-74.418022
746.093750	-75.342636
747.070312	-76.037880
748.046875	-76.354515
749.023438	-75.238564
750.000000	-75.560074
750.976562	-75.055901
751.953125	-76.178917
752.929688	-76.486137
753.906250	-75.117889
754.882812	-75.183044
755.859375	-75.674324
756.835938	-76.428246
757.812500	-74.671959
758.789062	-74.752205
759.765625	-74.930107
760.742188	-75.409637
761.718750	-75.489731
762.695312	-75.384369
763.671875	-76.713188
764.648438	-77.074684
765.625000	-75.870743
766.601562	-75.157166
767.578125	-76.398979
768.554688	-75.153290
769.531250	-75.619026
770.507812	-75.932060
771.484375	-76.340721
772.460938	-75.708168
773.437500	-76.608238
774.414062	-76.278618
775.390625	-76.586708
776.367188	-75.849808
777.343750	-77.459053
778.320312	-74.876534
779.296875	-76.306610
780.273438	-76.036018
781.250000	-75.425690
782.226562	-76.372665
783.203125	-76.079193
784.179688	-75.961868
785.156250	-75.457596
786.132812	-75.530830
787.109375	-75.242226
788.085938	-75.548470
789.062500	-76.004921
790.039062	-76.652786
791.015625	-75.915268
791.992188	-76.097168
792.968750	-76.323059
793.945312	-75.857674
794.921875	-76.110107
795.898438	-76.533295
796.875000	-76.043114
797.851562	-76.933296
798.828125	-76.204391
799.804688	-76.835381
800.781250	-76.324486
801.757812	-76.411293
802.734375	-76.183716
803.710938	-75.359573
804.687500	-74.918106
805.664062	-74.436249
806.640625	-76.103127
807.617188	-74.338455
808.593750	-74.401932
809.570312	-73.935608
810.546875	-74.802917
811.523438	-75.275589
812.500000	-74.537643
813.476562	-73.715240
814.453125	-74.039421
815.429688	-74.375679
816.406250	-74.777328
817.382812	-74.530594
818.359375	-74.588661
819.335938	-75.065544
820.312500	-76.250847
821.289062	-73.849739
822.265625	-72.803719
823.242188	-74.728340
824.218750	-74.581734
825.195312	-75.740036
826.171875	-73.375092
827.148438	-72.469833
828.125000	-73.229576
829.101562	-74.885147
830.078125	-74.186356
831.054688	-73.722374
832.031250	-73.547539
833.007812	-72.820526
833.984375	-72.535576
834.960938	-74.322800
835.937500	-73.973358
836.914062	-73.524109
837.890625	-72.714745
838.867188	-73.124413
839.843750	-72.200134
840.820312	-73.393517
841.796875	-73.425224
842.773438	-72.430626
843.750000	-73.344383
844.726562	-72.400185
845.703125	-70.822678
846.679688	-72.002113
847.656250	-71.905060
848.632812	-71.167305
849.609375	-71.282143
850.585938	-72.771187
851.562500	-73.214500
852.539062	-72.219925
853.515625	-71.666687
854.492188	-70.724152
855.468750	-70.457947
856.445312	-70.997726
857.421875	-70.650200
858.398438	-70.305893
859.375000	-70.678734
860.351562	-70.580017
861.328125	-68.405754
862.304688	-68.630142
863.281250	-67.746552
864.257812	-67.079544
865.234375	-68.470459
866.210938	-66.229965
867.187500	-67.945267
868.164062	-67.627090
869.140625	-66.677238
870.117188	-66.793556
871.093750	-66.341927
872.070312	-66.124588
873.046875	-65.756546
874.023438	-67.042374
875.000000	-65.263618
875.976562	-64.844215
876.953125	-64.553932
877.929688	-64.383621
878.906250	-64.355659
879.882812	-64.921494
880.859375	-63.233765
881.835938	-63.375496
882.812500	-63.684376
883.789062	-61.908813
884.765625	-61.251694
885.742188	-62.523781
886.718750	-61.431118
887.695312	-60.694607
888.671875	-61.221912
889.648438	-60.850857
890.625000	-61.162941
891.601562	-61.102654
892.578125	-61.143723
893.554688	-61.452354
894.531250	-60.782009
895.507812	-61.541637
896.484375	-60.678741
897.460938	-61.238396
898.437500	-62.870716
899.414062	-62.223183
900.390625	-62.471394
901.367188	-61.910694
902.343750	-62.766972
903.320312	-62.975342
904.296875	-64.058662
905.273438	-62.247837
906.250000	-63.600964
907.226562	-63.377483
908.203125	-64.996735
909.179688	-65.508553
910.156250	-64.441895
911.132812	-65.139641
912.109375	-65.252373
913.085938	-65.358734
914.062500	-66.976540
915.039062	-66.340698
916.015625	-67.147308
916.992188	-68.482841
917.968750	-68.206055
918.945312	-67.361717
919.921875	-68.260139
920.898438	-68.520752
921.875000	-69.827904
922.851562	-69.753273
923.828125	-70.138969
924.804688	-68.531425
925.781250	-69.192444
926.757812	-69.945236
927.734375	-68.938576
928.710938	-69.322350
929.687500	-69.993614
930.664062	-70.166939
931.640625	-68.769760
932.617188	-70.959229
933.593750	-71.215965
934.570312	-70.225189
935.546875	-71.130180
936.523438	-70.088585
937.500000	-69.370544
938.476562	-71.373146
