Frequency (Hz)	Level (dB)
552.734375	-65.908096
553.710938	-66.488785
554.687500	-66.874603
555.664062	-67.353462
556.640625	-67.055992
557.617188	-67.767799
558.593750	-67.643936
559.570312	-70.765953
560.546875	-70.996284
561.523438	-70.073029
562.500000	-69.937950
563.476562	-67.500954
564.453125	-67.627136
565.429688	-70.854332
566.406250	-70.768448
567.382812	-69.394897
568.359375	-71.897781
569.335938	-71.303398
570.312500	-68.985855
571.289062	-71.975822
572.265625	-70.474174
573.242188	-72.223183
574.218750	-72.764397
575.195312	-72.182381
576.171875	-71.936615
577.148438	-71.091003
578.125000	-73.076332
579.101562	-72.723228
580.078125	-72.640816
581.054688	-72.601669
582.031250	-71.050468
583.007812	-72.348969
583.984375	-72.267296
584.960938	-73.245216
585.937500	-73.530670
586.914062	-71.104187
587.890625	-71.827148
588.867188	-72.357773
589.843750	-72.800316
590.820312	-71.395668
591.796875	-73.516693
592.773438	-72.762360
593.750000	-73.732666
594.726562	-73.898788
595.703125	-73.197350
596.679688	-72.685165
597.656250	-72.781723
598.632812	-74.067146
599.609375	-73.518730
600.585938	-77.571251
601.562500	-74.427605
602.539062	-75.413445
603.515625	-74.389076
604.492188	-75.241173
605.468750	-73.865326
606.445312	-74.902893
607.421875	-73.574394
608.398438	-76.576317
609.375000	-74.609116
610.351562	-74.238129
611.328125	-74.940674
612.304688	-74.051994
613.281250	-74.875923
614.257812	-74.992554
615.234375	-74.497307
616.210938	-75.432228
617.187500	-74.482018
618.164062	-74.807137
619.140625	-75.715477
620.117188	-74.520126
621.093750	-75.921539
622.070312	-74.790001
623.046875	-75.643692
624.023438	-76.372765
625.000000	-75.481499
625.976562	-75.811356
626.953125	-74.911140
627.929688	-74.485382
628.906250	-77.318718
629.882812	-75.929100
630.859375	-75.002579
631.835938	-75.535225
632.812500	-75.112244
633.789062	-75.396835
634.765625	-77.268105
635.742188	-75.199608
636.718750	-74.330383
637.695312	-76.216194
638.671875	-76.594833
639.648438	-76.221329
640.625000	-76.024155
641.601562	-75.633385
642.578125	-75.179146
643.554688	-75.593155
644.531250	-74.937401
645.507812	-74.720131
646.484375	-77.509438
647.460938	-75.929634
648.437500	-75.142822
649.414062	-74.410789
650.390625	-76.078430
651.367188	-76.302322
652.343750	-74.114838
653.320312	-77.058815
654.296875	-75.104126
655.273438	-76.026382
656.250000	-77.908241
657.226562	-76.269302
658.203125	-75.027573
659.179688	-76.371284
660.156250	-77.903107
661.132812	-77.116051
662.109375	-76.270859
663.085938	-76.841026
664.062500	-75.932251
665.039062	-75.607552
666.015625	-75.847031
666.992188	-77.869194
667.968750	-77.522072
668.945312	-75.870552
669.921875	-78.250465
670.898438	-76.369911
671.875000	-75.469658
672.851562	-74.573662
673.828125	-76.219643
674.804688	-77.230042
675.781250	-77.521492
676.757812	-75.212929
677.734375	-75.776642
678.710938	-75.839333
679.687500	-76.708206
680.664062	-75.262344
681.640625	-74.698608
682.617188	-74.254120
683.593750	-75.100952
684.570312	-75.326447
685.546875	-76.011971
686.523438	-76.424034
687.500000	-76.082626
688.476562	-76.267105
689.453125	-75.560593
690.429688	-76.927673
691.406250	-75.921204
692.382812	-75.036690
693.359375	-76.756325
694.335938	-75.661842
695.312500	-78.017517
696.289062	-78.243744
697.265625	-75.768280
698.242188	-74.496780
699.218750	-75.122658
700.195312	-74.511147
701.171875	-74.269539
702.148438	-76.758476
703.125000	-74.217468
704.101562	-74.956894
705.078125	-74.943802
706.054688	-74.227615
707.031250	-75.172600
708.007812	-75.225029
708.984375	-74.254272
709.960938	-75.825592
710.937500	-73.634514
711.914062	-73.650597
712.890625	-74.649529
713.867188	-72.449562
714.843750	-73.403503
715.820312	-73.284264
716.796875	-74.308571
717.773438	-73.687981
718.750000	-73.381149
719.726562	-73.458260
720.703125	-74.739906
721.679688	-73.641350
722.656250	-73.329582
723.632812	-73.091507
724.609375	-73.802811
725.585938	-71.159752
726.562500	-72.927299
727.539062	-73.752159
728.515625	-74.097939
729.492188	-73.716965
730.468750	-73.616150
731.445312	-73.965767
732.421875	-74.137329
733.398438	-72.625366
734.375000	-70.480934
735.351562	-73.357315
736.328125	-74.477135
737.304688	-74.909889
738.281250	-72.758102
739.257812	-70.315628
740.234375	-71.658966
741.210938	-71.883781
742.187500	-70.613373
743.164062	-71.842575
744.140625	-72.182175
745.117188	-70.861061
746.093750	-70.912926
747.070312	-70.915535
748.046875	-70.881210
749.023438	-71.246689
750.000000	-71.414085
750.976562	-71.765533
751.953125	-69.939163
752.929688	-70.499489
753.906250	-71.612251
754.882812	-71.319168
755.859375	-69.333221
756.835938	-70.347061
757.812500	-69.313202
758.789062	-69.094177
759.765625	-68.726387
760.742188	-67.538025
761.718750	-69.036972
762.695312	-67.975662
763.671875	-67.096611
764.648438	-67.033257
765.625000	-68.445480
766.601562	-68.816841
767.578125	-67.703674
768.554688	-67.496033
769.531250	-66.247589
770.507812	-66.407883
771.484375	-67.446114
772.460938	-67.514290
773.437500	-66.597473
774.414062	-64.782310
775.390625	-64.835938
776.367188	-67.243561
777.343750	-66.013451
778.320312	-65.476471
779.296875	-66.237999
780.273438	-67.413101
781.250000	-66.016151
782.226562	-63.975670
783.203125	-63.667278
784.179688	-62.718018
785.156250	-65.023026
786.132812	-63.443428
787.109375	-63.764194
788.085938	-62.179279
789.062500	-62.032951
790.039062	-63.074070
791.015625	-63.600994
791.992188	-61.282314
792.968750	-60.879982
793.945312	-60.736897
794.921875	-60.749653
795.898438	-60.874413
796.875000	-60.389137
797.851562	-60.413883
798.828125	-60.237247
799.804688	-59.420067
800.781250	-60.532185
801.757812	-60.499012
802.734375	-61.493469
803.710938	-60.154835
804.687500	-62.618885
805.664062	-60.687313
806.640625	-61.930798
807.617188	-62.322262
808.593750	-61.745922
809.570312	-61.353977
810.546875	-63.237564
811.523438	-63.486435
812.500000	-63.364563
813.476562	-63.564003
814.453125	-62.736195
815.429688	-63.317757
816.406250	-61.921810
817.382812	-64.627731
818.359375	-63.845623
819.335938	-64.198654
820.312500	-65.998672
821.289062	-68.738190
822.265625	-66.147926
823.242188	-65.232468
824.218750	-65.160576
825.195312	-65.741737
826.171875	-68.171310
827.148438	-65.479782
828.125000	-66.269951
829.101562	-66.046890
830.078125	-66.353233
831.054688	-66.237640
832.031250	-66.674080
833.007812	-67.042686
833.984375	-68.097481
