Frequency (Hz)	Level (dB)
558.593750	-72.317024
559.570312	-71.534836
560.546875	-72.858116
561.523438	-73.101242
562.500000	-71.681015
563.476562	-72.973358
564.453125	-73.199303
565.429688	-73.491173
566.406250	-74.024101
567.382812	-72.712990
568.359375	-75.280121
569.335938	-74.453316
570.312500	-74.933632
571.289062	-73.548157
572.265625	-74.325859
573.242188	-74.584602
574.218750	-74.594887
575.195312	-76.208717
576.171875	-75.483833
577.148438	-74.290298
578.125000	-74.652000
579.101562	-75.914337
580.078125	-74.533218
581.054688	-75.047440
582.031250	-76.570305
583.007812	-74.668633
583.984375	-75.611282
584.960938	-76.241570
585.937500	-75.598778
586.914062	-74.641182
587.890625	-75.456207
588.867188	-75.423828
589.843750	-76.667030
590.820312	-76.971107
591.796875	-76.646164
592.773438	-76.611000
593.750000	-77.249382
594.726562	-76.882256
595.703125	-78.196777
596.679688	-77.019424
597.656250	-77.843071
598.632812	-77.992149
599.609375	-76.452873
600.585938	-77.346855
601.562500	-78.411903
602.539062	-76.868904
603.515625	-78.092361
604.492188	-77.817886
605.468750	-77.850937
606.445312	-77.884911
607.421875	-77.072472
608.398438	-79.173782
609.375000	-76.817078
610.351562	-78.155510
611.328125	-78.952492
612.304688	-79.515205
613.281250	-77.707939
614.257812	-77.786278
615.234375	-79.581047
616.210938	-78.333481
617.187500	-78.008537
618.164062	-78.793060
619.140625	-78.817581
620.117188	-78.580368
621.093750	-79.908272
622.070312	-78.205048
623.046875	-79.770195
624.023438	-79.066978
625.000000	-78.186165
625.976562	-80.450043
626.953125	-80.013008
627.929688	-79.266136
628.906250	-78.710136
629.882812	-80.237656
630.859375	-78.602577
631.835938	-79.653580
632.812500	-79.366318
633.789062	-79.448372
634.765625	-78.147873
635.742188	-79.447617
636.718750	-79.200844
637.695312	-79.435822
638.671875	-80.357635
639.648438	-79.477623
640.625000	-79.501328
641.601562	-79.685478
642.578125	-79.858162
643.554688	-79.241791
644.531250	-80.581017
645.507812	-79.625458
646.484375	-79.877617
647.460938	-79.365013
648.437500	-80.628983
649.414062	-79.325706
650.390625	-79.605301
651.367188	-79.068840
652.343750	-79.566803
653.320312	-80.054474
654.296875	-78.829628
655.273438	-80.193924
656.250000	-79.264076
657.226562	-79.612480
658.203125	-79.163597
659.179688	-78.739204
660.156250	-78.927193
661.132812	-80.528801
662.109375	-79.867622
663.085938	-79.717331
664.062500	-79.633499
665.039062	-80.367928
666.015625	-80.567108
666.992188	-79.824692
667.968750	-78.774208
668.945312	-80.727600
669.921875	-79.140945
670.898438	-79.777618
671.875000	-80.020943
672.851562	-78.735435
673.828125	-78.932259
674.804688	-79.618111
675.781250	-79.675255
676.757812	-80.584442
677.734375	-79.247742
678.710938	-80.188843
679.687500	-79.526718
680.664062	-79.588852
681.640625	-78.482323
682.617188	-79.632454
683.593750	-79.240715
684.570312	-80.978302
685.546875	-79.589996
686.523438	-79.452255
687.500000	-79.905342
688.476562	-79.177269
689.453125	-79.413498
690.429688	-80.133003
691.406250	-78.598091
692.382812	-78.629890
693.359375	-80.433754
694.335938	-78.411179
695.312500	-79.150925
696.289062	-78.919853
697.265625	-78.640526
698.242188	-78.261246
699.218750	-78.974663
700.195312	-80.190788
701.171875	-78.530045
702.148438	-78.990746
703.125000	-78.078583
704.101562	-80.260017
705.078125	-80.221657
706.054688	-79.350403
707.031250	-79.234016
708.007812	-78.328102
708.984375	-77.642456
709.960938	-79.014099
710.937500	-78.616783
711.914062	-79.539757
712.890625	-77.666725
713.867188	-77.306549
714.843750	-77.945717
715.820312	-77.348579
716.796875	-77.821442
717.773438	-79.066933
718.750000	-77.647812
719.726562	-78.394783
720.703125	-78.098595
721.679688	-79.175079
722.656250	-77.475075
723.632812	-77.532341
724.609375	-77.071075
725.585938	-76.979126
726.562500	-77.399887
727.539062	-77.409927
728.515625	-76.821335
729.492188	-77.947746
730.468750	-76.850929
731.445312	-76.405937
732.421875	-77.182846
733.398438	-77.308807
734.375000	-76.974396
735.351562	-76.685005
736.328125	-77.313148
737.304688	-76.072403
738.281250	-75.642883
739.257812	-74.804749
740.234375	-74.703461
741.210938	-75.924065
742.187500	-75.557640
743.164062	-75.584442
744.140625	-74.558365
745.117188	-74.519630
746.093750	-75.158554
747.070312	-75.593315
748.046875	-75.879715
749.023438	-74.605240
750.000000	-74.643463
750.976562	-74.122086
751.953125	-75.339737
752.929688	-75.115929
753.906250	-73.202980
754.882812	-73.557388
755.859375	-73.498909
756.835938	-74.216576
757.812500	-72.341469
758.789062	-72.109161
759.765625	-71.678627
760.742188	-72.560600
761.718750	-72.165932
762.695312	-71.924210
763.671875	-72.704918
764.648438	-73.101929
765.625000	-71.756134
766.601562	-70.818443
767.578125	-71.912056
768.554688	-70.566292
769.531250	-70.608925
770.507812	-70.803726
771.484375	-71.169685
772.460938	-70.299309
773.437500	-70.928894
774.414062	-70.277641
775.390625	-70.391899
776.367188	-69.436447
777.343750	-70.466866
778.320312	-67.786034
779.296875	-69.250221
780.273438	-68.334854
781.250000	-67.633255
782.226562	-68.203781
783.203125	-68.102486
784.179688	-67.107384
785.156250	-66.933769
786.132812	-66.489021
787.109375	-65.846985
788.085938	-65.904709
789.062500	-66.182007
790.039062	-66.532005
791.015625	-65.768936
791.992188	-65.966789
792.968750	-65.964478
793.945312	-65.077660
794.921875	-65.378113
795.898438	-65.571831
796.875000	-65.072533
797.851562	-66.018433
798.828125	-65.211243
799.804688	-65.813805
800.781250	-65.327728
801.757812	-65.534088
802.734375	-65.479195
803.710938	-64.523544
804.687500	-64.776703
805.664062	-64.544365
806.640625	-66.189415
807.617188	-64.455902
808.593750	-64.963448
809.570312	-64.860962
810.546875	-65.895645
811.523438	-66.618782
812.500000	-66.135864
813.476562	-65.753502
814.453125	-66.371368
815.429688	-66.874084
816.406250	-67.432121
817.382812	-67.762215
818.359375	-68.238640
819.335938	-68.580711
820.312500	-70.237793
821.289062	-68.170876
822.265625	-67.682724
823.242188	-69.950386
824.218750	-69.756706
825.195312	-71.305367
826.171875	-69.250023
827.148438	-68.635521
828.125000	-69.580368
829.101562	-71.809578
830.078125	-71.190422
831.054688	-71.045975
832.031250	-71.315292
833.007812	-70.575729
833.984375	-70.459061
834.960938	-72.675911
835.937500	-72.574348
836.914062	-72.242416
837.890625	-71.566246
838.867188	-72.539619
839.843750	-71.683067
840.820312	-73.451378
841.796875	-73.683731
842.773438	-72.904579
843.750000	-73.872147
844.726562	-73.176888
845.703125	-72.061890
846.679688	-73.340225
847.656250	-73.590736
848.632812	-73.262695
849.609375	-73.814117
850.585938	-75.599564
851.562500	-75.986511
852.539062	-75.434601
853.515625	-75.198273
854.492188	-74.572113
855.468750	-74.545731
856.445312	-75.136719
857.421875	-75.129639
858.398438	-75.596283
859.375000	-75.893425
860.351562	-76.517731
861.328125	-74.188377
862.304688	-74.957733
863.281250	-74.144699
864.257812	-73.959938
865.234375	-75.712799
866.210938	-73.793465
867.187500	-75.716194
868.164062	-76.076958
869.140625	-75.474548
870.117188	-75.691589
871.093750	-75.649200
872.070312	-75.641716
873.046875	-75.923294
874.023438	-77.598930
875.000000	-76.312294
875.976562	-76.140587
876.953125	-76.339386
877.929688	-76.379654
878.906250	-76.771667
879.882812	-77.492592
880.859375	-76.952965
881.835938	-77.477280
882.812500	-77.860710
883.789062	-76.503883
884.765625	-76.411575
885.742188	-77.891212
886.718750	-77.132492
887.695312	-76.697227
888.671875	-77.405304
889.648438	-77.482620
890.625000	-77.885757
891.601562	-77.938095
892.578125	-78.097733
893.554688	-77.996376
894.531250	-77.618126
895.507812	-78.397614
896.484375	-77.675575
897.460938	-77.795784
898.437500	-79.098953
899.414062	-78.432800
900.390625	-78.421684
901.367188	-77.614555
